buff_dist,buff_range,buff_range_center,SegNum,IP_class,DTB_m_HighValue,WTD_m_HighValue
100,0-100 m,50,280,High,6.03027008443265,9.56373108474493
100,0-100 m,50,281,High,5.80505585506232,12.6593824839206
100,0-100 m,50,282,High,4.26674801687717,19.6296754001568
100,0-100 m,50,287,High,5.37840803718698,24.90119860571
100,0-100 m,50,290,High,8.77250453147775,23.7996484002243
100,0-100 m,50,292,High,10.1579542476247,23.7975173782016
100,0-100 m,50,293,High,10.5238492601943,18.3860595887681
100,0-100 m,50,294,High,10.3768297280274,12.9360500548722
100,0-100 m,50,297,High,10.1489349532532,30.7195402133214
100,0-100 m,50,298,High,11.9500991725345,15.32208317029
100,0-100 m,50,299,High,11.8315271381056,19.1835606476637
200,100-200 m,150,73,High,9.35981737025032,39.4483879295286
200,100-200 m,150,78,High,11.7775522082651,2.36716070429298
200,100-200 m,150,79,High,13.1143870296679,0.0550432382684005
200,100-200 m,150,80,High,12.3583549033989,0.144341507881663
200,100-200 m,150,81,High,12.2704628118975,0.0106551169033708
200,100-200 m,150,82,High,9.309796885568,22.8165548140003
200,100-200 m,150,91,High,5.02373801178746,21.4344576560677
200,100-200 m,150,92,High,4.94647093858448,47.7177570189984
200,100-200 m,150,94,High,5.30660946987408,36.6981872119326
200,100-200 m,150,95,High,4.67405132780035,42.6593196707388
200,100-200 m,150,107,High,11.7834761816951,7.29838266308491
200,100-200 m,150,108,High,7.23148247391644,45.5073821566609
200,100-200 m,150,116,High,11.5062769468927,39.1806431347377
200,100-200 m,150,117,High,13.8003752539498,27.038316305978
200,100-200 m,150,119,High,13.6492497623002,38.8815273721727
200,100-200 m,150,120,High,10.9959285570826,35.8929961092703
200,100-200 m,150,121,High,10.349590546108,14.8409099686408
200,100-200 m,150,123,High,9.78535994368843,20.2201540017833
200,100-200 m,150,124,High,9.05134879457124,49.2635111095955
200,100-200 m,150,129,High,8.51220301585017,62.1270338862561
200,100-200 m,150,130,High,7.69365215787433,50.6487248636882
200,100-200 m,150,131,High,8.65977997148834,50.6304331764128
200,100-200 m,150,172,High,11.59779838273,43.1912508467759
200,100-200 m,150,173,High,10.8859711980255,40.3858402809825
200,100-200 m,150,174,High,10.8297379428745,54.8319805649721
200,100-200 m,150,175,High,11.0240588372233,43.653355055606
200,100-200 m,150,176,High,10.9411181593185,38.7376073366129
200,100-200 m,150,179,High,11.9330816123374,15.4185434068202
200,100-200 m,150,180,High,10.3749090809243,24.9829443901044
200,100-200 m,150,181,High,7.71218385678275,41.1698453611605
200,100-200 m,150,182,High,6.38383368995774,46.7526409348331
200,100-200 m,150,183,High,4.69626778898522,52.4014171166682
200,100-200 m,150,214,High,10.5222587436147,70.7757982653568
200,100-200 m,150,215,High,7.49320754023382,37.3449672781947
200,100-200 m,150,216,High,4.95629573542955,71.1726178918828
200,100-200 m,150,217,High,4.06713101757959,69.0942319030643
200,100-200 m,150,219,High,4.47681979895477,60.3648510049272
200,100-200 m,150,230,High,11.4134820294276,10.3667005309614
200,100-200 m,150,231,High,11.5838069110274,3.53320540130351
200,100-200 m,150,232,High,12.8597740579849,37.523427961583
200,100-200 m,150,233,High,13.9076258328247,2.49834089599609
200,100-200 m,150,234,High,18.8369922935634,0.0421761112388478
200,100-200 m,150,236,High,19.3961034326499,0.0205100814905544
200,100-200 m,150,237,High,23.0401189948137,0
200,100-200 m,150,238,High,26.0259913794939,0
200,100-200 m,150,239,High,21.4028827419943,0.354562370982032
200,100-200 m,150,250,High,26.0862167057926,0
200,100-200 m,150,266,High,13.322644613829,0.0121230023758002
200,100-200 m,150,268,High,14.1730993211941,0.667819031016563
200,100-200 m,150,270,High,12.4212308851557,7.93929776381162
200,100-200 m,150,271,High,4.65775944181079,77.5808507798301
200,100-200 m,150,272,High,10.0218988989407,28.3820737920341
200,100-200 m,150,273,High,11.5586237369639,29.9943572162189
200,100-200 m,150,276,High,8.33774531343883,59.4719456290285
200,100-200 m,150,277,High,8.03211945536795,36.7045961645992
200,100-200 m,150,278,High,6.18870191453999,34.7608446711909
200,100-200 m,150,279,High,5.71086255353723,11.9559468345858
200,100-200 m,150,280,High,6.00547956401336,26.7418512963832
200,100-200 m,150,281,High,5.82365539849415,28.9105741394555
200,100-200 m,150,282,High,4.26328898749844,47.1904177347819
200,100-200 m,150,287,High,5.37451936167972,51.4984820602189
200,100-200 m,150,290,High,8.78358411667042,53.3810302367246
200,100-200 m,150,292,High,10.1603884798788,50.3021107568752
200,100-200 m,150,293,High,10.4953217738088,42.71221328784
200,100-200 m,150,294,High,10.3424497278466,35.3135282131264
200,100-200 m,150,297,High,10.1172715384555,68.4676138289056
200,100-200 m,150,298,High,11.9637972863362,44.5918624712183
200,100-200 m,150,299,High,11.8332669759406,48.5153311831325
300,200-300 m,250,73,High,9.26883112547944,68.5572037555993
300,200-300 m,250,78,High,11.7133825584234,6.37242414465616
300,200-300 m,250,79,High,13.1311812021513,0.520755930960609
300,200-300 m,250,80,High,12.0961280269141,0.569123144780973
300,200-300 m,250,81,High,12.2912523303646,0.00752304026789398
300,200-300 m,250,82,High,9.34714597739451,34.3692400589383
300,200-300 m,250,91,High,5.02124693328259,32.2221816876979
300,200-300 m,250,92,High,4.93511776519462,73.2704983559356
300,200-300 m,250,94,High,5.23575282331427,54.4349028022185
300,200-300 m,250,95,High,4.665112588817,66.7425063761702
300,200-300 m,250,107,High,11.692856846096,10.9744841854624
300,200-300 m,250,108,High,7.30641931096512,73.6856340117731
300,200-300 m,250,116,High,11.4625231007781,66.9258191448301
300,200-300 m,250,117,High,13.6584291568083,43.1654557987288
300,200-300 m,250,119,High,13.6052410932186,72.3920405896824
300,200-300 m,250,120,High,11.023027685749,65.1286429306039
300,200-300 m,250,121,High,10.393283015036,28.8420255328349
300,200-300 m,250,123,High,9.81227271504059,29.2814273006929
300,200-300 m,250,124,High,9.08865292656871,78.3233882585629
300,200-300 m,250,129,High,8.5158966211399,99.4064569226532
300,200-300 m,250,130,High,7.69980557661431,84.1642890309353
300,200-300 m,250,131,High,8.63883102736338,79.5603882052325
300,200-300 m,250,172,High,11.5497750919675,68.3817201693133
300,200-300 m,250,173,High,10.870432763385,58.8741293348003
300,200-300 m,250,174,High,10.7953599881778,69.012722174373
300,200-300 m,250,175,High,10.9867905676527,71.1642363025967
300,200-300 m,250,176,High,10.9079214542184,57.1303382356375
300,200-300 m,250,179,High,11.9394159262171,20.835393147793
300,200-300 m,250,180,High,10.3801958787305,34.0660013585301
300,200-300 m,250,181,High,7.70825298125908,61.6890194339722
300,200-300 m,250,182,High,6.37384071839333,71.5858170463562
300,200-300 m,250,183,High,4.70245563863988,78.3751018542079
300,200-300 m,250,214,High,10.5499729261825,110.332474417651
300,200-300 m,250,215,High,7.38916947239981,57.2350508996454
300,200-300 m,250,216,High,4.95564915189556,107.647706172607
300,200-300 m,250,217,High,4.05474316668967,107.677742364993
300,200-300 m,250,219,High,4.48002643911727,98.8346463187165
300,200-300 m,250,230,High,11.2215842571658,20.3216686851821
300,200-300 m,250,231,High,11.55008195238,10.4738201683384
300,200-300 m,250,232,High,12.8057854753063,55.9677825788434
300,200-300 m,250,233,High,13.242382351052,6.93994204652965
300,200-300 m,250,234,High,19.4127298063209,0.000934312333944838
300,200-300 m,250,236,High,18.6656751686213,0.0131586417373346
300,200-300 m,250,237,High,22.7409825810235,0.00129335565467527
300,200-300 m,250,238,High,25.8617185935328,0
300,200-300 m,250,239,High,21.2625296033022,1.63207177934603
300,200-300 m,250,250,High,25.8338021261692,0
300,200-300 m,250,266,High,13.2151396443767,0.181436362112722
300,200-300 m,250,268,High,14.0765517402695,0.230893269613118
300,200-300 m,250,270,High,12.3782805358293,11.9130837181228
300,200-300 m,250,271,High,4.65363237843542,117.343000804421
300,200-300 m,250,272,High,10.0346541698531,41.0941439574154
300,200-300 m,250,273,High,11.7000897387685,51.3721311764995
300,200-300 m,250,276,High,8.31443122611828,91.4412177022298
300,200-300 m,250,277,High,7.92406676526288,60.2352551535475
300,200-300 m,250,278,High,6.14466624810053,61.383055514985
300,200-300 m,250,279,High,5.70543833440986,21.8067432296375
300,200-300 m,250,280,High,5.96127895789776,42.7468277595812
300,200-300 m,250,281,High,5.85875904825744,55.4663583395477
300,200-300 m,250,282,High,4.26964885220854,80.1178198898266
300,200-300 m,250,287,High,5.36372828750663,79.1410208747021
300,200-300 m,250,290,High,8.80503262361195,86.3553921724688
300,200-300 m,250,292,High,10.1485395260815,72.668582645573
300,200-300 m,250,293,High,10.4388736520133,63.2700094899614
300,200-300 m,250,294,High,10.2618688484242,58.4187010820288
300,200-300 m,250,297,High,10.0842078459546,102.685458268037
300,200-300 m,250,298,High,11.9669449029934,68.1183133459735
300,200-300 m,250,299,High,11.8381696130861,79.1968891813819
400,300-400 m,350,73,High,9.1762835911772,88.5529935707701
400,300-400 m,350,78,High,11.7109530930926,10.2042958417789
400,300-400 m,350,79,High,13.1746427854707,1.77495021593489
400,300-400 m,350,80,High,11.678194118969,1.81823480139116
400,300-400 m,350,81,High,12.2818160306166,0.0298801713335777
400,300-400 m,350,82,High,9.37051058373458,44.0501982207598
400,300-400 m,350,91,High,5.02134071861217,55.1841478335312
400,300-400 m,350,92,High,4.9228308575091,85.4677613887236
400,300-400 m,350,94,High,5.18508258656379,62.2630081069426
400,300-400 m,350,95,High,4.65959424911133,87.1834694411958
400,300-400 m,350,107,High,11.605886636313,14.2523917534257
400,300-400 m,350,108,High,7.33402809842403,101.78653697608
400,300-400 m,350,116,High,11.4365752474652,84.0667727463815
400,300-400 m,350,117,High,13.5666130509822,54.0474676653636
400,300-400 m,350,119,High,13.4948416316806,88.8341332610906
400,300-400 m,350,120,High,11.0401615838747,91.5483897729393
400,300-400 m,350,121,High,10.432922246933,41.7415395369322
400,300-400 m,350,123,High,9.87100037576215,23.1428594296908
400,300-400 m,350,124,High,9.12595360906058,99.007731144986
400,300-400 m,350,129,High,8.53588156080674,136.256161763546
400,300-400 m,350,130,High,7.69687145876597,108.421956509142
400,300-400 m,350,131,High,8.58163394179174,98.3386174158665
400,300-400 m,350,172,High,11.4818248591353,87.2573741794055
400,300-400 m,350,173,High,10.8899698869456,69.9184491802713
400,300-400 m,350,174,High,10.7443509712078,66.0852959627947
400,300-400 m,350,175,High,10.8814922844709,92.8467323709844
400,300-400 m,350,176,High,10.8442988060023,81.5675981707322
400,300-400 m,350,179,High,11.9633328804813,21.7853602219311
400,300-400 m,350,180,High,10.4461629338726,36.2311149998326
400,300-400 m,350,181,High,7.70051864621042,73.659656175511
400,300-400 m,350,182,High,6.35183599848063,91.7167123844754
400,300-400 m,350,183,High,4.71451416748758,99.1712194774221
400,300-400 m,350,214,High,10.5869987317083,142.99274452697
400,300-400 m,350,215,High,7.26878107541436,81.9592030387089
400,300-400 m,350,216,High,4.95203336709897,132.175951216575
400,300-400 m,350,217,High,4.05188358057838,140.695807695771
400,300-400 m,350,219,High,4.48118695217003,131.169818240114
400,300-400 m,350,230,High,11.127303006314,26.9598666831416
400,300-400 m,350,231,High,11.4441443526404,20.0909830890578
400,300-400 m,350,232,High,12.6806750565634,68.6391434080502
400,300-400 m,350,233,High,12.7149408281871,14.1325143498012
400,300-400 m,350,234,High,19.0753243954196,0.0304971098168496
400,300-400 m,350,236,High,17.5702962103637,0.112245884205339
400,300-400 m,350,237,High,21.9933309067926,0.00617971203990818
400,300-400 m,350,238,High,25.6449091356673,0
400,300-400 m,350,239,High,21.1206163723413,2.75031922577483
400,300-400 m,350,250,High,25.6174305712347,0
400,300-400 m,350,266,High,13.0600859011897,1.09094368546097
400,300-400 m,350,268,High,13.8947408479358,0.193383143288749
400,300-400 m,350,270,High,12.3461973979738,14.1062685407003
400,300-400 m,350,271,High,4.65388333623416,132.308448109613
400,300-400 m,350,272,High,10.049254648426,46.7931105218019
400,300-400 m,350,273,High,11.5263053468704,70.0839383224487
400,300-400 m,350,276,High,8.30434106569539,113.432702475998
400,300-400 m,350,277,High,7.79698584840339,82.1869180658709
400,300-400 m,350,278,High,6.10194118528474,83.0719836088824
400,300-400 m,350,279,High,5.69431024995774,27.1818994220514
400,300-400 m,350,280,High,5.89051674142436,52.4867211588059
400,300-400 m,350,281,High,5.88817617565791,70.7859843439738
400,300-400 m,350,282,High,4.26846602549262,109.336330832205
400,300-400 m,350,287,High,5.35095430805003,94.4041154655925
400,300-400 m,350,290,High,8.81431597253993,101.292625522105
400,300-400 m,350,292,High,10.1229666544187,84.4499783746612
400,300-400 m,350,293,High,10.3644318955063,82.8515826316327
400,300-400 m,350,294,High,10.1548118768177,74.701652405081
400,300-400 m,350,297,High,10.0496569713781,118.193040739848
400,300-400 m,350,298,High,11.9981298025275,83.4329412816969
400,300-400 m,350,299,High,11.8360530283259,91.5561501371735
500,400-500 m,450,73,High,9.04909855810479,98.9256005369824
500,400-500 m,450,78,High,11.6414703571131,17.0766991569361
500,400-500 m,450,79,High,13.2118632227091,3.64931743944608
500,400-500 m,450,80,High,11.224159895233,5.06315284953907
500,400-500 m,450,81,High,12.2428538065254,0.440225006622228
500,400-500 m,450,82,High,9.38127252035628,50.8012641595053
500,400-500 m,450,91,High,5.01803344514635,72.3793319083818
500,400-500 m,450,92,High,4.90554861647132,95.6058811836268
500,400-500 m,450,94,High,5.14136555282475,76.0101742583225
500,400-500 m,450,95,High,4.63771061201642,103.289468771838
500,400-500 m,450,107,High,11.5256943744095,19.308421720347
500,400-500 m,450,108,High,7.42472849188643,121.279341504468
500,400-500 m,450,116,High,11.4064509576117,91.614767673163
500,400-500 m,450,117,High,13.4347158694995,66.1451600025115
500,400-500 m,450,119,High,13.4040184126015,93.9787620835229
500,400-500 m,450,120,High,11.0443799579783,107.336906982205
500,400-500 m,450,121,High,10.4499294218661,50.6149433432122
500,400-500 m,450,123,High,9.88286486085377,24.9266006504538
500,400-500 m,450,124,High,9.18744737810535,108.882302741077
500,400-500 m,450,129,High,8.56925081504953,156.027690619212
500,400-500 m,450,130,High,7.70119075775147,127.960431943465
500,400-500 m,450,131,High,8.52803779984052,107.999799786819
500,400-500 m,450,172,High,11.3902851638453,104.135928170023
500,400-500 m,450,173,High,10.8854434745065,65.7062743930159
500,400-500 m,450,174,High,10.6628538367,48.4956819551008
500,400-500 m,450,175,High,10.7587260031368,92.446433473691
500,400-500 m,450,176,High,10.7215607620289,77.9455387932737
500,400-500 m,450,179,High,11.9793682051545,23.535713631444
500,400-500 m,450,180,High,10.6261492046774,36.2201344274826
500,400-500 m,450,181,High,7.6934041506077,82.0212796710026
500,400-500 m,450,182,High,6.33771414836876,105.650965044527
500,400-500 m,450,183,High,4.74075148898802,111.667141484396
500,400-500 m,450,214,High,10.6358302282983,168.487893424721
500,400-500 m,450,215,High,7.15884993938154,102.234914550781
500,400-500 m,450,216,High,4.95154669241315,149.352544867109
500,400-500 m,450,217,High,4.06943778180457,166.284773736158
500,400-500 m,450,219,High,4.47516940945303,159.903004047671
500,400-500 m,450,230,High,10.9362945105944,33.1924567081137
500,400-500 m,450,231,High,11.4412725511962,27.8886739496292
500,400-500 m,450,232,High,12.6454174490461,72.663759050855
500,400-500 m,450,233,High,12.7620601134189,18.9689642274369
500,400-500 m,450,234,High,19.0022465793123,1.27672745156795
500,400-500 m,450,236,High,16.6476988774064,1.74652187778361
500,400-500 m,450,237,High,21.3570884895198,0.167481309147805
500,400-500 m,450,238,High,25.4451321774437,0
500,400-500 m,450,239,High,20.8978938407648,3.54175638379811
500,400-500 m,450,250,High,25.3710282109759,0
500,400-500 m,450,266,High,12.8277568563255,1.96589995358441
500,400-500 m,450,268,High,13.7404015103039,0.116216660706263
500,400-500 m,450,270,High,12.2888756469608,15.0138526269878
500,400-500 m,450,271,High,4.65662437111498,142.516932810588
500,400-500 m,450,272,High,10.0595696670328,50.0227333020984
500,400-500 m,450,273,High,11.5693089799528,81.7642642074161
500,400-500 m,450,276,High,8.28803634323894,125.663054811659
500,400-500 m,450,277,High,7.65319923606849,100.350971904515
500,400-500 m,450,278,High,6.0933931324271,97.8823874192921
500,400-500 m,450,279,High,5.68292508300857,35.456935225909
500,400-500 m,450,280,High,5.79868603647826,53.8713938223102
500,400-500 m,450,281,High,5.92866982092647,83.2721909994449
500,400-500 m,450,282,High,4.27517181806982,134.806323575596
500,400-500 m,450,287,High,5.33453586521728,102.771206431099
500,400-500 m,450,290,High,8.81107754367446,111.083649519026
500,400-500 m,450,292,High,10.0575290524274,96.6680233768156
500,400-500 m,450,293,High,10.2758996261057,97.4530638326009
500,400-500 m,450,294,High,10.0910193684609,81.9966060751416
500,400-500 m,450,297,High,9.98769874752957,117.128589799191
500,400-500 m,450,298,High,12.0331683415872,89.7287956067995
500,400-500 m,450,299,High,11.8449890955414,91.9522140967377
600,500-600 m,550,73,High,8.89635398995568,107.193846216805
600,500-600 m,550,78,High,11.5545113911755,23.2950125322116
600,500-600 m,550,79,High,13.3329526087396,5.78311666409101
600,500-600 m,550,80,High,10.9979714137396,9.83833409716696
600,500-600 m,550,81,High,12.1856531111896,2.87210946540038
600,500-600 m,550,82,High,9.37244070277602,57.9142593264542
600,500-600 m,550,91,High,5.01051064726594,95.0954678463626
600,500-600 m,550,92,High,4.8805511846751,106.997498174051
600,500-600 m,550,94,High,5.09326636237001,92.3400416907593
600,500-600 m,550,95,High,4.62401713541442,117.857082609588
600,500-600 m,550,107,High,11.4609879945162,23.0803836105361
600,500-600 m,550,108,High,7.46536459850064,139.426452877237
600,500-600 m,550,116,High,11.4308734551688,100.286187548946
600,500-600 m,550,117,High,13.317933742802,85.7238476141743
600,500-600 m,550,119,High,13.2799708794683,91.8913916199864
600,500-600 m,550,120,High,11.0814582265561,109.36453909316
600,500-600 m,550,121,High,10.4773141517526,62.0886082418579
600,500-600 m,550,123,High,9.90946591668335,24.4202426379476
600,500-600 m,550,124,High,9.25074586393947,113.183748234815
600,500-600 m,550,129,High,8.62198023841977,164.622765935017
600,500-600 m,550,130,High,7.69242826596231,141.244615185439
600,500-600 m,550,131,High,8.45611653676221,115.656702504027
600,500-600 m,550,172,High,11.2944966525337,117.280069593414
600,500-600 m,550,173,High,10.8978524785206,60.932119951577
600,500-600 m,550,174,High,10.5588835364931,46.2681149996028
600,500-600 m,550,175,High,10.6241001331806,81.3020265824978
600,500-600 m,550,176,High,10.5546875487602,66.9386293041915
600,500-600 m,550,179,High,11.9842629079983,27.9015018890644
600,500-600 m,550,180,High,10.7382750866249,37.6398012314093
600,500-600 m,550,181,High,7.67770017378303,88.5729399392513
600,500-600 m,550,182,High,6.34153117857118,116.375881344118
600,500-600 m,550,183,High,4.75909414294642,128.917039098669
600,500-600 m,550,214,High,10.7204753073596,162.646249262329
600,500-600 m,550,215,High,7.12224035735603,107.079920380051
600,500-600 m,550,216,High,5.00173423018472,153.85385729602
600,500-600 m,550,217,High,4.11954159811469,184.926078444647
600,500-600 m,550,219,High,4.47028955143331,179.586247392402
600,500-600 m,550,230,High,10.7060004563303,41.2049294986161
600,500-600 m,550,231,High,11.5512216198343,35.2913459717885
600,500-600 m,550,232,High,12.6948941610068,72.0730706699604
600,500-600 m,550,233,High,12.7248013495496,21.7959642376858
600,500-600 m,550,234,High,18.8286890114678,4.12661528891705
600,500-600 m,550,236,High,15.6393500129213,6.31235705141403
600,500-600 m,550,237,High,20.7861582318367,0.408062803607035
600,500-600 m,550,238,High,25.1154772202357,0
600,500-600 m,550,239,High,20.6185657064329,4.54215319327384
600,500-600 m,550,250,High,25.1206162232744,0
600,500-600 m,550,266,High,12.6578635484246,3.41343239316515
600,500-600 m,550,268,High,13.5906385265104,0.165290773340958
600,500-600 m,550,270,High,12.2198263459505,14.528452847983
600,500-600 m,550,271,High,4.66520008528104,147.314366379605
600,500-600 m,550,272,High,10.075438379558,54.0317602782057
600,500-600 m,550,273,High,11.5798355974238,82.8932511421366
600,500-600 m,550,276,High,8.27251455718054,132.156518094517
600,500-600 m,550,277,High,7.49724875502764,117.967695825354
600,500-600 m,550,278,High,6.04565707507159,112.602854583996
600,500-600 m,550,279,High,5.68182969415821,45.7210147197926
600,500-600 m,550,280,High,5.71475957077695,59.4295837218318
600,500-600 m,550,281,High,5.94485590900335,84.7239396100725
600,500-600 m,550,282,High,4.29167295085152,158.433365259815
600,500-600 m,550,287,High,5.31633039203824,109.832745597173
600,500-600 m,550,290,High,8.7619659151442,99.7415364366457
600,500-600 m,550,292,High,9.9432936949108,108.38166145391
600,500-600 m,550,293,High,10.1804103002473,113.21668174562
600,500-600 m,550,294,High,9.99645959651006,85.7847643821023
600,500-600 m,550,297,High,9.93857867286528,107.518728549748
600,500-600 m,550,298,High,12.07297828273,97.7702595461116
600,500-600 m,550,299,High,11.8643193643265,96.7071077565095
700,600-700 m,650,73,High,8.78096465822026,112.794240241592
700,600-700 m,650,78,High,11.4602984472823,31.9308739350771
700,600-700 m,650,79,High,13.3597293474955,7.07434553561148
700,600-700 m,650,80,High,10.900565778434,14.818583989202
700,600-700 m,650,81,High,12.0435317312892,9.32225650888956
700,600-700 m,650,82,High,9.3321071089998,61.4999024421203
700,600-700 m,650,91,High,4.9785198679278,130.909729897776
700,600-700 m,650,92,High,4.84981743827829,118.101550740585
700,600-700 m,650,94,High,5.04719213016239,101.042866578251
700,600-700 m,650,95,High,4.62759856858559,131.31899972621
700,600-700 m,650,107,High,11.3759003057497,29.370291831264
700,600-700 m,650,108,High,7.50588012524014,153.74839213201
700,600-700 m,650,116,High,11.4003839956464,117.647290570169
700,600-700 m,650,117,High,13.114265760898,86.6733415549004
700,600-700 m,650,119,High,13.1578689939275,89.9441364846702
700,600-700 m,650,120,High,11.1258700225008,105.401270785972
700,600-700 m,650,121,High,10.512775622217,66.4473194588124
700,600-700 m,650,123,High,9.94141624954364,23.9876503310892
700,600-700 m,650,124,High,9.32328433044615,118.022568303191
700,600-700 m,650,129,High,8.64824177009604,162.221434651537
700,600-700 m,650,130,High,7.6922783609258,162.882941887021
700,600-700 m,650,131,High,8.35809947477354,123.708517131272
700,600-700 m,650,172,High,11.1811168405221,126.15936495957
700,600-700 m,650,173,High,10.4969988355965,69.0772003202528
700,600-700 m,650,174,High,10.4595402065884,49.8861598841582
700,600-700 m,650,175,High,10.4318124870724,69.882941164483
700,600-700 m,650,176,High,10.380580355386,49.2901703907664
700,600-700 m,650,179,High,11.9727001545367,33.500911015992
700,600-700 m,650,180,High,10.8393843458707,39.9398158049454
700,600-700 m,650,181,High,7.6756685510263,91.9668545530714
700,600-700 m,650,182,High,6.3551961829965,122.640143998854
700,600-700 m,650,183,High,4.79230599067,145.23776194602
700,600-700 m,650,214,High,10.7845959041947,145.827294951552
700,600-700 m,650,215,High,6.98672664713637,123.084219153574
700,600-700 m,650,216,High,4.99690494514302,162.364673772922
700,600-700 m,650,217,High,4.17006870049626,200.773593177162
700,600-700 m,650,219,High,4.45427606842913,192.79524156994
700,600-700 m,650,230,High,10.5227934344483,51.3690853833318
700,600-700 m,650,231,High,11.5802342820624,44.3086174370767
700,600-700 m,650,232,High,12.6721822008827,71.8711851973346
700,600-700 m,650,233,High,12.5746564732332,23.5568214392807
700,600-700 m,650,234,High,18.5737360539552,8.26381763045625
700,600-700 m,650,236,High,14.6241544876646,14.7540570631677
700,600-700 m,650,237,High,19.8625999961361,1.52073460908529
700,600-700 m,650,238,High,24.8762320106702,0
700,600-700 m,650,239,High,20.2079465478403,6.79701972505546
700,600-700 m,650,250,High,24.8690223724423,0
700,600-700 m,650,266,High,12.4334353509791,5.96224808188046
700,600-700 m,650,268,High,13.469174784676,0.139033190617796
700,600-700 m,650,270,High,12.1273479328458,13.8108892296339
700,600-700 m,650,271,High,4.65923971626785,151.543222803808
700,600-700 m,650,272,High,10.0818385614808,59.0085309789981
700,600-700 m,650,273,High,11.6675697746584,75.854857670261
700,600-700 m,650,276,High,8.25620459470005,135.783481992866
700,600-700 m,650,277,High,7.34869922439609,129.315165727425
700,600-700 m,650,278,High,6.01235818716959,124.888139751825
700,600-700 m,650,279,High,5.67532946431259,57.3688821853016
700,600-700 m,650,280,High,5.62937186240514,59.8580980924132
700,600-700 m,650,281,High,5.95636384539226,87.7536997176612
700,600-700 m,650,282,High,4.30588366881948,176.232668777556
700,600-700 m,650,287,High,5.30255344794224,121.625858162847
700,600-700 m,650,290,High,8.70491048620087,95.0413395506317
