stream_BC,pump,analytical,apportionment,method,Time,MSE.overall,KGE.overall
RIV,Transient,hunt,LocalArea,Qf.WebSq,2787.7,0.0120674942199785,-0.308477280334781
RIV,Transient,hunt,LocalArea,Qf.WebSq,2798,0.0120922439262042,-0.309446580674142
RIV,Transient,hunt,LocalArea,Qf.WebSq,2808,0.0120688583486002,-0.318862701907541
RIV,Transient,hunt,LocalArea,Qf.WebSq,2818,0.0119983102951621,-0.320187516797353
RIV,Transient,hunt,LocalArea,Qf.WebSq,2828,0.0120031022634277,-0.317359006798718
RIV,Transient,hunt,LocalArea,Qf.WebSq,2838.3,0.0121340743076284,-0.323938797533833
RIV,Transient,hunt,LocalArea,Qf.WebSq,2848.7,0.0119750065553456,-0.303919115340107
RIV,Transient,hunt,LocalArea,Qf.WebSq,2859,0.0120489613855587,-0.317813654900862
RIV,Transient,hunt,LocalArea,Qf.WebSq,2869,0.0120927104783825,-0.316697486737048
RIV,Transient,hunt,LocalArea,Qf.WebSq,2879,0.012087681413573,-0.318666685670138
RIV,Transient,hunt,LocalArea,Qf.WebSq,2889,0.012137844989666,-0.325729102259257
RIV,Transient,hunt,LocalArea,Qf.WebSq,2899.3,0.0121308717387175,-0.31368226302343
RIV,Transient,hunt,LocalArea,Qf.WebSq,2909.7,0.0120955319516721,-0.314168270931378
RIV,Transient,hunt,LocalArea,Qf.WebSq,2920,0.012131971580221,-0.320611333529843
RIV,Transient,hunt,LocalArea,Qf.WebSq,2930.3,0.0119715321622566,-0.316669805801846
RIV,Transient,hunt,LocalArea,Qf.WebSq,2940.7,0.0119638305243647,-0.316967393990092
RIV,Transient,hunt,LocalArea,Qf.WebSq,2951,0.0119869048734062,-0.305168005990697
RIV,Transient,hunt,LocalArea,Qf.WebSq,2960.3,0.0120497408256961,-0.320263513445115
RIV,Transient,hunt,LocalArea,Qf.WebSq,2969.7,0.0119937894666135,-0.311456095130777
RIV,Transient,hunt,LocalArea,Qf.WebSq,2979,0.0119372269270234,-0.306557782241322
RIV,Transient,hunt,LocalArea,Qf.WebSq,2989.3,0.0119167015880755,-0.312215168719858
RIV,Transient,hunt,LocalArea,Qf.WebSq,2999.7,0.0121480690491479,-0.313383232256564
RIV,Transient,hunt,LocalArea,Qf.WebSq,3010,0.0119384380532211,-0.306947232957693
RIV,Transient,hunt,LocalArea,Qf.WebSq,3020,0.0118453611047561,-0.304341346212304
RIV,Transient,hunt,LocalArea,Qf.WebSq,3030,0.0119397309174,-0.302412714418858
RIV,Transient,hunt,LocalArea,Qf.WebSq,3040,0.0119852410223775,-0.309770170322428
RIV,Transient,hunt,LocalArea,Qf.WebSq,3050.3,0.0119447213291499,-0.3106855840408
RIV,Transient,hunt,LocalArea,Qf.WebSq,3060.7,0.0119488609409529,-0.314187727547716
RIV,Transient,hunt,LocalArea,Qf.WebSq,3071,0.0118956196619862,-0.308484542966823
RIV,Transient,hunt,LocalArea,Qf.WebSq,3081,0.0118907998811522,-0.320273489135499
RIV,Transient,hunt,LocalArea,Qf.WebSq,3091,0.0118870237800126,-0.308769548428017
RIV,Transient,hunt,LocalArea,Qf.WebSq,3101,0.0118432078553255,-0.317377335632386
RIV,Transient,hunt,LocalArea,Qf.WebSq,3111.3,0.0119438353562096,-0.324243659330014
RIV,Transient,hunt,LocalArea,Qf.WebSq,3121.7,0.011901751286332,-0.320893048645929
RIV,Transient,hunt,LocalArea,Qf.WebSq,3132,0.0119746832984158,-0.333119095128905
RIV,Transient,hunt,LocalArea,Qf.WebSq,3142.3,0.0118464531095254,-0.324059598898942
RIV,Transient,hunt,LocalArea,Qf.WebSq,3152.7,0.0118888973117197,-0.323532649925295
RIV,Transient,hunt,LocalArea,Qf.WebSq,3163,0.0118179019731853,-0.325184330463287
RIV,Transient,hunt,LocalArea,Qf.WebSq,3173,0.0119345192420611,-0.330877430950311
RIV,Transient,hunt,LocalArea,Qf.WebSq,3183,0.0119851749517659,-0.337646292671956
RIV,Transient,hunt,LocalArea,Qf.WebSq,3193,0.0117309435585906,-0.320858450232118
RIV,Transient,hunt,LocalArea,Qf.WebSq,3203.3,0.0118046686088782,-0.326727912596836
RIV,Transient,hunt,LocalArea,Qf.WebSq,3213.7,0.0117689308801528,-0.326962366836693
RIV,Transient,hunt,LocalArea,Qf.WebSq,3224,0.0117550751153678,-0.32140271391194
RIV,Transient,hunt,LocalArea,Qf.WebSq,3234,0.0117944537931476,-0.323455641225945
RIV,Transient,hunt,LocalArea,Qf.WebSq,3244,0.0116839824403165,-0.329779769245938
RIV,Transient,hunt,LocalArea,Qf.WebSq,3254,0.0117370196345866,-0.324479874066606
RIV,Transient,hunt,LocalArea,Qf.WebSq,3264.3,0.0118980010403831,-0.323991460604821
RIV,Transient,hunt,LocalArea,Qf.WebSq,3274.7,0.0119327741931168,-0.328103376039818
RIV,Transient,hunt,LocalArea,Qf.WebSq,3285,0.0118820565651837,-0.331719754478707
RIV,Transient,hunt,LocalArea,Qf.WebSq,3295.3,0.0117643151960553,-0.321206829656721
RIV,Transient,hunt,LocalArea,Qf.WebSq,3305.7,0.0118155180104126,-0.327265320231903
RIV,Transient,hunt,LocalArea,Qf.WebSq,3316,0.0119421131831483,-0.335289532811142
RIV,Transient,hunt,LocalArea,Qf.WebSq,3325.3,0.0118861189441661,-0.325281973134453
RIV,Transient,hunt,LocalArea,Qf.WebSq,3334.7,0.011828936983973,-0.326522785358732
RIV,Transient,hunt,LocalArea,Qf.WebSq,3344,0.0118262795512799,-0.328591366556926
RIV,Transient,hunt,LocalArea,Qf.WebSq,3354.3,0.0119045629386241,-0.331437147747011
RIV,Transient,hunt,LocalArea,Qf.WebSq,3364.7,0.0117617436138867,-0.321502800131704
RIV,Transient,hunt,LocalArea,Qf.WebSq,3375,0.0117387039236661,-0.321309433830593
RIV,Transient,hunt,LocalArea,Qf.WebSq,3385,0.0119032346438832,-0.325271843526092
RIV,Transient,hunt,LocalArea,Qf.WebSq,3395,0.011867637350496,-0.331883980303936
RIV,Transient,hunt,LocalArea,Qf.WebSq,3405,0.0119076453151888,-0.331753217155921
RIV,Transient,hunt,LocalArea,Qf.WebSq,3415.3,0.0118705786560194,-0.330610184031931
RIV,Transient,hunt,LocalArea,Qf.WebSq,3425.7,0.0117900025551836,-0.336847171184732
RIV,Transient,hunt,LocalArea,Qf.WebSq,3436,0.0117347273220549,-0.330874935223055
RIV,Transient,hunt,LocalArea,Qf.WebSq,3446,0.0117812926381929,-0.342249126678903
RIV,Transient,hunt,LocalArea,Qf.WebSq,3456,0.0117837126073304,-0.340046549345657
RIV,Transient,hunt,LocalArea,Qf.WebSq,3466,0.011716484634996,-0.332255122914492
RIV,Transient,hunt,LocalArea,Qf.WebSq,3476.3,0.0116899500971169,-0.336056852656164
RIV,Transient,hunt,LocalArea,Qf.WebSq,3486.7,0.0116094479856286,-0.330953470045331
RIV,Transient,hunt,LocalArea,Qf.WebSq,3497,0.0116550975799222,-0.336287431312256
RIV,Transient,hunt,LocalArea,Qf.WebSq,3507.3,0.0117467154425548,-0.343200083505993
RIV,Transient,hunt,LocalArea,Qf.WebSq,3517.7,0.0116964041916185,-0.331656936271481
RIV,Transient,hunt,LocalArea,Qf.WebSq,3528,0.0116053664793402,-0.331816526152081
RIV,Transient,hunt,LocalArea,Qf.WebSq,3538,0.0117017171715687,-0.336034897824134
RIV,Transient,hunt,LocalArea,Qf.WebSq,3548,0.0116539441275469,-0.337994793987426
RIV,Transient,hunt,LocalArea,Qf.WebSq,3558,0.0116015584159104,-0.332785910727125
RIV,Transient,hunt,LocalArea,Qf.WebSq,3568.3,0.0115425143380751,-0.328905824093637
RIV,Transient,hunt,LocalArea,Qf.WebSq,3578.7,0.0116090497599067,-0.337114056282535
RIV,Transient,hunt,LocalArea,Qf.WebSq,3589,0.0114589989317333,-0.327213574798426
RIV,Transient,hunt,LocalArea,Qf.WebSq,3599,0.0115398080880199,-0.333815165470861
RIV,Transient,hunt,LocalArea,Qf.WebSq,3609,0.0114385381701836,-0.329870026868263
RIV,Transient,hunt,LocalArea,Qf.WebSq,3619,0.0114245443999835,-0.338361666939466
RIV,Transient,hunt,LocalArea,Qf.WebSq,3629.3,0.0115758782757371,-0.326180543531612
RIV,Transient,hunt,LocalArea,Qf.WebSq,3639.7,0.0114800452670107,-0.328949712031212
RIV,Transient,hunt,LocalArea,Qf.WebSq,3650,0.0114662275137369,-0.326738443912099
SFR,Transient,hunt,WholeDomain,Qf.Web,130.3,0.00033829338291705,-0.297516884610369
SFR,Transient,hunt,WholeDomain,Qf.Web,140.7,0.00192916580417168,-0.241710747584574
SFR,Transient,hunt,WholeDomain,Qf.Web,151,0.00261882130096872,-0.0873487917006608
SFR,Transient,hunt,WholeDomain,Qf.Web,161,0.00337684121546214,0.0608614749715325
SFR,Transient,hunt,WholeDomain,Qf.Web,171,0.00373995795044973,0.13158584980725
SFR,Transient,hunt,WholeDomain,Qf.Web,181,0.00334172903528988,0.14918363943595
SFR,Transient,hunt,WholeDomain,Qf.Web,191.3,0.0035454410219564,0.12959477611307
SFR,Transient,hunt,WholeDomain,Qf.Web,201.7,0.00322731467831459,0.177120313258288
SFR,Transient,hunt,WholeDomain,Qf.Web,212,0.00368716505985267,0.180439306726502
SFR,Transient,hunt,WholeDomain,Qf.Web,222.3,0.00415243217254895,0.167966501331523
SFR,Transient,hunt,WholeDomain,Qf.Web,232.7,0.0040980251791212,0.152940278314398
SFR,Transient,hunt,WholeDomain,Qf.Web,243,0.003849669396902,0.148425336492302
SFR,Transient,hunt,WholeDomain,Qf.Web,253,0.00404190154803865,0.146332840937611
SFR,Transient,hunt,WholeDomain,Qf.Web,263,0.00378037598542848,0.148320557489599
SFR,Transient,hunt,WholeDomain,Qf.Web,273,0.00402858695390313,0.144380476578078
SFR,Transient,hunt,WholeDomain,Qf.Web,283.3,0.00425357575126479,0.122246371651385
SFR,Transient,hunt,WholeDomain,Qf.Web,293.7,0.00409075055443,0.119853641282534
SFR,Transient,hunt,WholeDomain,Qf.Web,304,0.00426112590180108,0.103619528098723
SFR,Transient,hunt,WholeDomain,Qf.Web,314,0.00418485055389181,0.0893975332354798
SFR,Transient,hunt,WholeDomain,Qf.Web,324,0.00433133822761713,0.0846138575428815
SFR,Transient,hunt,WholeDomain,Qf.Web,334,0.00392379262310466,0.0950429865326669
SFR,Transient,hunt,WholeDomain,Qf.Web,344.3,0.00397791267793684,0.0921730959823233
SFR,Transient,hunt,WholeDomain,Qf.Web,354.7,0.00425874605970494,0.0747299096287407
SFR,Transient,hunt,WholeDomain,Qf.Web,365,0.00395333028168645,0.089986841008925
SFR,Transient,hunt,WholeDomain,Qf.Web,375.3,0.00431584567949629,0.0668955663254956
SFR,Transient,hunt,WholeDomain,Qf.Web,385.7,0.00407829013900313,0.0603758328771444
SFR,Transient,hunt,WholeDomain,Qf.Web,396,0.00448774450608509,0.0450084404137405
SFR,Transient,hunt,WholeDomain,Qf.Web,405.3,0.00415187167078735,0.0549926514928483
SFR,Transient,hunt,WholeDomain,Qf.Web,414.7,0.00457872365993874,0.0299457165958309
SFR,Transient,hunt,WholeDomain,Qf.Web,424,0.0045877507053123,0.0258127599455998
SFR,Transient,hunt,WholeDomain,Qf.Web,434.3,0.00453156091150583,0.0187267143568071
SFR,Transient,hunt,WholeDomain,Qf.Web,444.7,0.00434246963546109,0.0153286591350228
SFR,Transient,hunt,WholeDomain,Qf.Web,455,0.0045247107160345,0.0140460145723834
SFR,Transient,hunt,WholeDomain,Qf.Web,465,0.00387134881744185,0.0113342128237878
SFR,Transient,hunt,WholeDomain,Qf.Web,475,0.00465675186840299,0.00696583730491818
SFR,Transient,hunt,WholeDomain,Qf.Web,485,0.00439143394107595,0.0216500914027724
SFR,Transient,hunt,WholeDomain,Qf.Web,495.3,0.00442363275950431,0.0201785991916444
SFR,Transient,hunt,WholeDomain,Qf.Web,505.7,0.00479086331254717,0.0118154048330487
SFR,Transient,hunt,WholeDomain,Qf.Web,516,0.00477494250789895,-0.0014421148298811
SFR,Transient,hunt,WholeDomain,Qf.Web,526,0.00468297135570902,0.00558724942285038
SFR,Transient,hunt,WholeDomain,Qf.Web,536,0.00435548731968406,0.00398496936488124
SFR,Transient,hunt,WholeDomain,Qf.Web,546,0.00472892129551251,0.00118845392353573
SFR,Transient,hunt,WholeDomain,Qf.Web,556.3,0.00469011573609268,0.00307444021829439
SFR,Transient,hunt,WholeDomain,Qf.Web,566.7,0.00456289585280009,-0.0113120509558868
SFR,Transient,hunt,WholeDomain,Qf.Web,577,0.00478780977910687,-0.0223404970361061
SFR,Transient,hunt,WholeDomain,Qf.Web,587.3,0.00479172558489808,-0.0164562097091394
SFR,Transient,hunt,WholeDomain,Qf.Web,597.7,0.00461473417203938,-0.0251888878651598
SFR,Transient,hunt,WholeDomain,Qf.Web,608,0.00502772004161448,-0.0356318702449254
SFR,Transient,hunt,WholeDomain,Qf.Web,618,0.00507286590813632,-0.0428662271433173
SFR,Transient,hunt,WholeDomain,Qf.Web,628,0.00475674521525473,-0.0356105577542616
SFR,Transient,hunt,WholeDomain,Qf.Web,638,0.00513464372268627,-0.0428424841694575
SFR,Transient,hunt,WholeDomain,Qf.Web,648.3,0.00478712644512735,-0.0331828860649208
SFR,Transient,hunt,WholeDomain,Qf.Web,658.7,0.00492700707059885,-0.0428447055347174
SFR,Transient,hunt,WholeDomain,Qf.Web,669,0.00492742890639053,-0.0509219480524865
SFR,Transient,hunt,WholeDomain,Qf.Web,679,0.00498483015135292,-0.0501091375003935
SFR,Transient,hunt,WholeDomain,Qf.Web,689,0.00497364666983501,-0.0459869847039267
SFR,Transient,hunt,WholeDomain,Qf.Web,699,0.00481342111607697,-0.0454411710187155
SFR,Transient,hunt,WholeDomain,Qf.Web,709.3,0.00541494176552917,-0.0722454242888291
SFR,Transient,hunt,WholeDomain,Qf.Web,719.7,0.00505423115580585,-0.0614556342536283
SFR,Transient,hunt,WholeDomain,Qf.Web,730,0.00499228275578721,-0.0801190507729108
SFR,Transient,hunt,WholeDomain,Qf.Web,740.3,0.00495112968780598,-0.07412375372967
SFR,Transient,hunt,WholeDomain,Qf.Web,750.7,0.00513400702531636,-0.0826698975436178
SFR,Transient,hunt,WholeDomain,Qf.Web,761,0.00551310403773657,-0.10133787734984
SFR,Transient,hunt,WholeDomain,Qf.Web,770.3,0.00552653834728853,-0.102052574042941
SFR,Transient,hunt,WholeDomain,Qf.Web,779.7,0.00500630437900859,-0.0885760267527567
SFR,Transient,hunt,WholeDomain,Qf.Web,789,0.00558481666473129,-0.101018177142716
SFR,Transient,hunt,WholeDomain,Qf.Web,799.3,0.00527795463357213,-0.0950685404606653
SFR,Transient,hunt,WholeDomain,Qf.Web,809.7,0.00532740020332529,-0.0965104033031428
SFR,Transient,hunt,WholeDomain,Qf.Web,820,0.00515616596072462,-0.0916183370674843
SFR,Transient,hunt,WholeDomain,Qf.Web,830,0.00536729523443938,-0.0943805375534426
SFR,Transient,hunt,WholeDomain,Qf.Web,840,0.00538719743815844,-0.105798610755378
SFR,Transient,hunt,WholeDomain,Qf.Web,850,0.00530156284479792,-0.100166955522061
SFR,Transient,hunt,WholeDomain,Qf.Web,860.3,0.00509700308182327,-0.101331480216979
SFR,Transient,hunt,WholeDomain,Qf.Web,870.7,0.00530569317895398,-0.0988550402820296
SFR,Transient,hunt,WholeDomain,Qf.Web,881,0.00547627299450654,-0.105958356811473
SFR,Transient,hunt,WholeDomain,Qf.Web,891,0.00526459243881048,-0.102429811895336
SFR,Transient,hunt,WholeDomain,Qf.Web,901,0.00535674339102119,-0.112895381446698
SFR,Transient,hunt,WholeDomain,Qf.Web,911,0.00499971008343029,-0.100774463350348
SFR,Transient,hunt,WholeDomain,Qf.Web,921.3,0.0050231292054548,-0.101326684133808
SFR,Transient,hunt,WholeDomain,Qf.Web,931.7,0.00489785414093484,-0.101939603572961
SFR,Transient,hunt,WholeDomain,Qf.Web,942,0.00543146505279102,-0.108478540561582
SFR,Transient,hunt,WholeDomain,Qf.Web,952.3,0.00514124744862375,-0.108916100402086
SFR,Transient,hunt,WholeDomain,Qf.Web,962.7,0.00475723287979651,-0.10161162889148
SFR,Transient,hunt,WholeDomain,Qf.Web,973,0.00492926091336699,-0.102364905250208
SFR,Transient,hunt,WholeDomain,Qf.Web,983,0.0044330899971116,-0.100050701523964
SFR,Transient,hunt,WholeDomain,Qf.Web,993,0.00519459052675413,-0.111892577745366
SFR,Transient,hunt,WholeDomain,Qf.Web,1003,0.00513937034763722,-0.11417966171197
SFR,Transient,hunt,WholeDomain,Qf.Web,1013.3,0.0048782682576082,-0.10185644511932
SFR,Transient,hunt,WholeDomain,Qf.Web,1023.7,0.00478934760876128,-0.100601982185808
SFR,Transient,hunt,WholeDomain,Qf.Web,1034,0.00469603445374545,-0.104099888155916
SFR,Transient,hunt,WholeDomain,Qf.Web,1044,0.00486543468920941,-0.108732108287381
SFR,Transient,hunt,WholeDomain,Qf.Web,1054,0.00469824442839605,-0.106684190358375
SFR,Transient,hunt,WholeDomain,Qf.Web,1064,0.00476731151340965,-0.109552871343632
SFR,Transient,hunt,WholeDomain,Qf.Web,1074.3,0.00522709264932885,-0.120347342511966
SFR,Transient,hunt,WholeDomain,Qf.Web,1084.7,0.00474835058562865,-0.117965827906412
SFR,Transient,hunt,WholeDomain,Qf.Web,1095,0.00449056254470253,-0.112724162929267
SFR,Transient,hunt,WholeDomain,Qf.Web,1105.3,0.00451106155642946,-0.113307525891733
SFR,Transient,hunt,WholeDomain,Qf.Web,1115.7,0.00451823905824949,-0.115791614199273
SFR,Transient,hunt,WholeDomain,Qf.Web,1126,0.00423174434565802,-0.104350381647132
SFR,Transient,hunt,WholeDomain,Qf.Web,1135.3,0.00436073666443632,-0.114631615262062
SFR,Transient,hunt,WholeDomain,Qf.Web,1144.7,0.00427536588953998,-0.110305863285266
SFR,Transient,hunt,WholeDomain,Qf.Web,1154,0.00430069533137791,-0.113836851966426
SFR,Transient,hunt,WholeDomain,Qf.Web,1164.3,0.00455827295649788,-0.122044931287412
SFR,Transient,hunt,WholeDomain,Qf.Web,1174.7,0.0046392517372388,-0.121159276093451
SFR,Transient,hunt,WholeDomain,Qf.Web,1185,0.00453249505075554,-0.12286536756504
SFR,Transient,hunt,WholeDomain,Qf.Web,1195,0.00459085136558438,-0.122003854722458
SFR,Transient,hunt,WholeDomain,Qf.Web,1205,0.00445686651328786,-0.117573041407891
SFR,Transient,hunt,WholeDomain,Qf.Web,1215,0.00445800370943921,-0.124215162317597
SFR,Transient,hunt,WholeDomain,Qf.Web,1225.3,0.00451616303610661,-0.124635768201121
SFR,Transient,hunt,WholeDomain,Qf.Web,1235.7,0.00471322151522776,-0.128981969742105
SFR,Transient,hunt,WholeDomain,Qf.Web,1246,0.00455879265698207,-0.126123346175439
SFR,Transient,hunt,WholeDomain,Qf.Web,1256,0.00452718675556437,-0.127381160515804
SFR,Transient,hunt,WholeDomain,Qf.Web,1266,0.00440723595299745,-0.125174173165391
SFR,Transient,hunt,WholeDomain,Qf.Web,1276,0.0045047528681311,-0.123741615531777
SFR,Transient,hunt,WholeDomain,Qf.Web,1286.3,0.00445982302386327,-0.127788307196417
SFR,Transient,hunt,WholeDomain,Qf.Web,1296.7,0.00467847286173875,-0.131763117381644
SFR,Transient,hunt,WholeDomain,Qf.Web,1307,0.00417060717098985,-0.120523341146535
SFR,Transient,hunt,WholeDomain,Qf.Web,1317.3,0.0046287124741974,-0.13086685605292
SFR,Transient,hunt,WholeDomain,Qf.Web,1327.7,0.00434630947911041,-0.129280754102769
SFR,Transient,hunt,WholeDomain,Qf.Web,1338,0.00440311391843932,-0.126198667069438
SFR,Transient,hunt,WholeDomain,Qf.Web,1348,0.0042108444521535,-0.124825633241366
SFR,Transient,hunt,WholeDomain,Qf.Web,1358,0.0042679796503001,-0.125412926831022
SFR,Transient,hunt,WholeDomain,Qf.Web,1368,0.00443657200369961,-0.12571015116616
SFR,Transient,hunt,WholeDomain,Qf.Web,1378.3,0.00412567994230692,-0.121689393364276
SFR,Transient,hunt,WholeDomain,Qf.Web,1388.7,0.00440354991462173,-0.125709525654172
SFR,Transient,hunt,WholeDomain,Qf.Web,1399,0.00435410053130968,-0.129048529718558
SFR,Transient,hunt,WholeDomain,Qf.Web,1409,0.00411226459777792,-0.12831592503722
SFR,Transient,hunt,WholeDomain,Qf.Web,1419,0.00407089252676722,-0.125539901398903
SFR,Transient,hunt,WholeDomain,Qf.Web,1429,0.00435158134977817,-0.135102184761096
SFR,Transient,hunt,WholeDomain,Qf.Web,1439.3,0.00433140601480941,-0.134496190148508
SFR,Transient,hunt,WholeDomain,Qf.Web,1449.7,0.0044091593126076,-0.132736646299781
SFR,Transient,hunt,WholeDomain,Qf.Web,1460,0.00433431447916203,-0.135843910488885
SFR,Transient,hunt,WholeDomain,Qf.Web,1470.3,0.00420493021435108,-0.137714550416905
SFR,Transient,hunt,WholeDomain,Qf.Web,1480.7,0.00429917099759349,-0.138607087471846
SFR,Transient,hunt,WholeDomain,Qf.Web,1491,0.00446703676576011,-0.146835866577171
SFR,Transient,hunt,WholeDomain,Qf.Web,1500.3,0.00419080862843578,-0.137280315288153
SFR,Transient,hunt,WholeDomain,Qf.Web,1509.7,0.00407360713906745,-0.13596110276931
SFR,Transient,hunt,WholeDomain,Qf.Web,1519,0.00428974233498357,-0.140814143368004
SFR,Transient,hunt,WholeDomain,Qf.Web,1529.3,0.00420533414403709,-0.138424061300719
SFR,Transient,hunt,WholeDomain,Qf.Web,1539.7,0.0042752872718879,-0.14268821681659
SFR,Transient,hunt,WholeDomain,Qf.Web,1550,0.00406342683759548,-0.135709177763429
SFR,Transient,hunt,WholeDomain,Qf.Web,1560,0.00422750045963059,-0.142195492636619
SFR,Transient,hunt,WholeDomain,Qf.Web,1570,0.00423899645978897,-0.141216323468986
SFR,Transient,hunt,WholeDomain,Qf.Web,1580,0.00404034423529994,-0.139621483229514
SFR,Transient,hunt,WholeDomain,Qf.Web,1590.3,0.0044143660574498,-0.145166325298296
SFR,Transient,hunt,WholeDomain,Qf.Web,1600.7,0.00434677125836786,-0.145754793778761
SFR,Transient,hunt,WholeDomain,Qf.Web,1611,0.00420405404970825,-0.148234502669456
SFR,Transient,hunt,WholeDomain,Qf.Web,1621,0.00437658067392279,-0.146085407832774
SFR,Transient,hunt,WholeDomain,Qf.Web,1631,0.00428678988426485,-0.147550426863654
SFR,Transient,hunt,WholeDomain,Qf.Web,1641,0.00446307211893098,-0.152414585384037
SFR,Transient,hunt,WholeDomain,Qf.Web,1651.3,0.00429861647064006,-0.151003470691113
SFR,Transient,hunt,WholeDomain,Qf.Web,1661.7,0.00426843735182084,-0.148910613576192
SFR,Transient,hunt,WholeDomain,Qf.Web,1672,0.00430546067413346,-0.147775786170289
SFR,Transient,hunt,WholeDomain,Qf.Web,1682.3,0.00427213670634613,-0.151373227624936
SFR,Transient,hunt,WholeDomain,Qf.Web,1692.7,0.00439654837715539,-0.156913565594944
SFR,Transient,hunt,WholeDomain,Qf.Web,1703,0.00409143744096921,-0.153436833689583
SFR,Transient,hunt,WholeDomain,Qf.Web,1713,0.00434324301701521,-0.155749676275822
SFR,Transient,hunt,WholeDomain,Qf.Web,1723,0.00420574933270109,-0.154449304620478
SFR,Transient,hunt,WholeDomain,Qf.Web,1733,0.00416459829194377,-0.155328305767062
SFR,Transient,hunt,WholeDomain,Qf.Web,1743.3,0.00424410610012652,-0.155642238387755
SFR,Transient,hunt,WholeDomain,Qf.Web,1753.7,0.0040613800552669,-0.152221631409236
SFR,Transient,hunt,WholeDomain,Qf.Web,1764,0.00432921355878322,-0.157596031435699
SFR,Transient,hunt,WholeDomain,Qf.Web,1774,0.00399494750786135,-0.152513273864819
SFR,Transient,hunt,WholeDomain,Qf.Web,1784,0.00399046111652991,-0.153049451087732
SFR,Transient,hunt,WholeDomain,Qf.Web,1794,0.00429713927873189,-0.160247070261178
SFR,Transient,hunt,WholeDomain,Qf.Web,1804.3,0.00417753319433912,-0.157695804873354
SFR,Transient,hunt,WholeDomain,Qf.Web,1814.7,0.00406392176325622,-0.159782797325944
SFR,Transient,hunt,WholeDomain,Qf.Web,1825,0.00422912916464097,-0.15806723278564
SFR,Transient,hunt,WholeDomain,Qf.Web,1835.3,0.00390367262817946,-0.156294187797426
SFR,Transient,hunt,WholeDomain,Qf.Web,1845.7,0.00431222722705494,-0.163394623940211
SFR,Transient,hunt,WholeDomain,Qf.Web,1856,0.00390695007746875,-0.156495825843408
SFR,Transient,hunt,WholeDomain,Qf.Web,1865.3,0.00430913857389048,-0.164854275653053
SFR,Transient,hunt,WholeDomain,Qf.Web,1874.7,0.00392405653160064,-0.159079405822192
SFR,Transient,hunt,WholeDomain,Qf.Web,1884,0.00390004405000222,-0.15432417308858
SFR,Transient,hunt,WholeDomain,Qf.Web,1894.3,0.00417110456031504,-0.161932506067026
SFR,Transient,hunt,WholeDomain,Qf.Web,1904.7,0.00411783419103907,-0.160340721972491
SFR,Transient,hunt,WholeDomain,Qf.Web,1915,0.00399180933945765,-0.156759901248282
SFR,Transient,hunt,WholeDomain,Qf.Web,1925,0.00421875300395661,-0.165390628732542
SFR,Transient,hunt,WholeDomain,Qf.Web,1935,0.0040828168664567,-0.162471373446826
SFR,Transient,hunt,WholeDomain,Qf.Web,1945,0.00423534801436343,-0.166037809345879
SFR,Transient,hunt,WholeDomain,Qf.Web,1955.3,0.0041235989260827,-0.160366344141763
SFR,Transient,hunt,WholeDomain,Qf.Web,1965.7,0.00410301022126705,-0.163479830731802
SFR,Transient,hunt,WholeDomain,Qf.Web,1976,0.00424002269421933,-0.164609065572999
SFR,Transient,hunt,WholeDomain,Qf.Web,1986,0.00404626074904618,-0.160613240571301
SFR,Transient,hunt,WholeDomain,Qf.Web,1996,0.0044879626042606,-0.170875865046132
SFR,Transient,hunt,WholeDomain,Qf.Web,2006,0.00445357901292041,-0.172556109618641
SFR,Transient,hunt,WholeDomain,Qf.Web,2016.3,0.00429555961443881,-0.169771713264007
SFR,Transient,hunt,WholeDomain,Qf.Web,2026.7,0.00421826678767789,-0.172452888610813
SFR,Transient,hunt,WholeDomain,Qf.Web,2037,0.00397654734651291,-0.160910940281805
SFR,Transient,hunt,WholeDomain,Qf.Web,2047.3,0.00427140971309959,-0.169238088026653
SFR,Transient,hunt,WholeDomain,Qf.Web,2057.7,0.0040954729646275,-0.16559910447873
SFR,Transient,hunt,WholeDomain,Qf.Web,2068,0.00431355621060366,-0.176254599353643
SFR,Transient,hunt,WholeDomain,Qf.Web,2078,0.00410355948405068,-0.165909862730503
SFR,Transient,hunt,WholeDomain,Qf.Web,2088,0.00411920197771633,-0.167234175564759
SFR,Transient,hunt,WholeDomain,Qf.Web,2098,0.00418458160279865,-0.16937257320526
SFR,Transient,hunt,WholeDomain,Qf.Web,2108.3,0.00389830194592252,-0.160414099654131
SFR,Transient,hunt,WholeDomain,Qf.Web,2118.7,0.00391940152766171,-0.162993076506297
SFR,Transient,hunt,WholeDomain,Qf.Web,2129,0.00409445491720857,-0.167466970037762
SFR,Transient,hunt,WholeDomain,Qf.Web,2139,0.00409304277945984,-0.167522703737651
SFR,Transient,hunt,WholeDomain,Qf.Web,2149,0.00378935010765693,-0.161300103171001
SFR,Transient,hunt,WholeDomain,Qf.Web,2159,0.00391253891414786,-0.1634672073539
SFR,Transient,hunt,WholeDomain,Qf.Web,2169.3,0.00399239218868849,-0.16751557918662
SFR,Transient,hunt,WholeDomain,Qf.Web,2179.7,0.00388869928507792,-0.164858628867999
SFR,Transient,hunt,WholeDomain,Qf.Web,2190,0.00370797735801796,-0.163502128450049
SFR,Transient,hunt,WholeDomain,Qf.Web,2200.3,0.00383567130863339,-0.169452521202266
