STORAGE_IN,CONSTANT_HEAD_IN,RECHARGE_IN,STREAM_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,RECHARGE_OUT,STREAM_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY,WellNum
0.0,308.4639892578125,914428.75,309.4906005859375,1418.451416015625,916465.125,0.0,49109.8671875,0.0,865945.75,1411.2779541015625,916466.875,-1.75,-0.0,216
0.0,308.4639892578125,914428.75,309.4812927246094,1418.4376220703125,916465.125,0.0,49109.86328125,0.0,865945.625,1411.3607177734375,916466.875,-1.75,-0.0,217
0.0,308.4639892578125,914428.75,309.4659118652344,1418.45068359375,916465.0625,0.0,49109.859375,0.0,865945.6875,1411.323974609375,916466.875,-1.8125,-0.0,218
0.0,308.4639892578125,914428.75,309.44500732421875,1418.4415283203125,916465.0625,0.0,49109.85546875,0.0,865945.5625,1411.377197265625,916466.8125,-1.75,-0.0,219
0.0,308.4642028808594,914428.75,309.5098876953125,1418.407470703125,916465.125,0.0,49109.8828125,0.0,865945.375,1411.5469970703125,916466.8125,-1.6875,-0.0,22
0.0,308.4639892578125,914428.75,309.45660400390625,1418.4420166015625,916465.0625,0.0,49109.8515625,0.0,865945.625,1411.3690185546875,916466.875,-1.8125,-0.0,220
0.0,308.4639892578125,914428.75,309.47491455078125,1418.4464111328125,916465.125,0.0,49109.8515625,0.0,865945.6875,1411.3363037109375,916466.875,-1.75,-0.0,221
0.0,308.4639892578125,914428.75,309.48699951171875,1418.45654296875,916465.125,0.0,49109.84765625,0.0,865945.8125,1411.2738037109375,916466.9375,-1.8125,-0.0,222
0.0,308.4638977050781,914428.75,309.5133972167969,1418.43701171875,916465.125,0.0,49109.91015625,0.0,865945.625,1411.3585205078125,916466.9375,-1.8125,-0.0,223
0.0,308.4638977050781,914428.75,309.5163879394531,1418.43359375,916465.125,0.0,49109.91015625,0.0,865945.5625,1411.3634033203125,916466.875,-1.75,-0.0,224
0.0,308.4638977050781,914428.75,309.51849365234375,1418.43310546875,916465.125,0.0,49109.91015625,0.0,865945.625,1411.356201171875,916466.9375,-1.8125,-0.0,225
0.0,308.4638977050781,914428.75,309.51800537109375,1418.439697265625,916465.125,0.0,49109.91015625,0.0,865945.6875,1411.3292236328125,916466.9375,-1.8125,-0.0,226
0.0,308.4638977050781,914428.75,309.5168151855469,1418.4781494140625,916465.1875,0.0,49109.9140625,0.0,865945.9375,1411.135498046875,916467.0,-1.8125,-0.0,227
0.0,308.4638977050781,914428.75,309.51580810546875,1418.42724609375,916465.125,0.0,49109.91015625,0.0,865945.5625,1411.37353515625,916466.875,-1.75,-0.0,228
0.0,308.4638977050781,914428.75,309.5138854980469,1418.4315185546875,916465.125,0.0,49109.91015625,0.0,865945.6875,1411.320556640625,916466.9375,-1.8125,-0.0,229
0.0,308.464111328125,914428.75,309.5083923339844,1417.3369140625,916464.0,0.0,49109.8671875,0.0,865945.3125,1410.5181884765625,916465.6875,-1.6875,-0.0,23
0.0,308.4638977050781,914428.75,309.5118103027344,1418.4608154296875,916465.125,0.0,49109.9140625,0.0,865945.9375,1411.126220703125,916467.0,-1.875,-0.0,230
0.0,308.4638977050781,914428.75,309.5093078613281,1416.8365478515625,916463.5,0.0,49109.9140625,0.0,865945.5,1409.8472900390625,916465.3125,-1.8125,-0.0,231
0.0,308.4638977050781,914428.75,309.5089111328125,1418.359130859375,916465.0625,0.0,49109.9140625,0.0,865945.3125,1411.5946044921875,916466.875,-1.8125,-0.0,232
0.0,308.4638977050781,914428.75,309.5086975097656,1417.697265625,916464.375,0.0,49109.91015625,0.0,865945.5625,1410.6827392578125,916466.1875,-1.8125,-0.0,233
0.0,308.4638977050781,914428.75,309.5083923339844,1418.4429931640625,916465.125,0.0,49109.91015625,0.0,865945.75,1411.24560546875,916466.9375,-1.8125,-0.0,234
0.0,308.4638977050781,914428.75,309.5082092285156,1418.4482421875,916465.125,0.0,49109.91015625,0.0,865945.75,1411.2506103515625,916466.9375,-1.8125,-0.0,235
0.0,308.4638977050781,914428.75,309.5079040527344,1417.206787109375,916463.875,0.0,49109.91015625,0.0,865945.6875,1410.1011962890625,916465.75,-1.875,-0.0,236
0.0,308.4638977050781,914428.75,309.5076904296875,1417.6202392578125,916464.3125,0.0,49109.91015625,0.0,865945.625,1410.5501708984375,916466.125,-1.8125,-0.0,237
0.0,308.4638977050781,914428.75,309.5075988769531,1417.2490234375,916463.9375,0.0,49109.91015625,0.0,865945.75,1410.072998046875,916465.75,-1.8125,-0.0,238
0.0,308.4638977050781,914428.75,309.5032958984375,1417.539794921875,916464.25,0.0,49109.8984375,0.0,865945.3125,1410.7149658203125,916465.875,-1.625,-0.0,239
0.0,308.46429443359375,914428.75,309.5085144042969,1418.4434814453125,916465.125,0.0,49109.76953125,0.0,865945.75,1411.362060546875,916466.875,-1.75,-0.0,24
