STORAGE_IN,CONSTANT_HEAD_IN,RIVER_LEAKAGE_IN,RECHARGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,RIVER_LEAKAGE_OUT,RECHARGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY,WellNum
0.0,0.0,484163.84375,914428.75,4.06279993057251,1398596.75,0.0,74298.9453125,1324291.625,0.0,6.334099769592285,1398597.0,-0.25,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.375,0.0,2.2713000774383545,1398592.625,-0.125,-0.0,0
0.0,0.0,484163.8125,914428.75,14.448599815368652,1398607.0,0.0,74298.9453125,1324291.375,0.0,16.71980094909668,1398607.125,-0.125,-0.0,0
0.0,0.0,484163.71875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.2713000774383545,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.875,914428.75,10.020700454711914,1398602.625,0.0,74298.9453125,1324291.5,0.0,12.291999816894531,1398602.75,-0.125,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,7.430699825286865,1398599.875,0.0,74298.9453125,1324291.625,0.0,9.70199966430664,1398600.375,-0.5,-0.0,0
0.0,0.0,484164.5625,914428.75,0.0,1398593.25,0.0,74298.8125,1324292.625,0.0,2.271199941635132,1398593.75,-0.5,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.84375,914428.75,1.9474999904632568,1398594.625,0.0,74298.9453125,1324291.375,0.0,4.25570011138916,1398594.625,0.0,0.0,0
0.0,0.0,484163.75,914428.75,4.89169979095459,1398597.375,0.0,74298.9453125,1324291.5,0.0,7.16510009765625,1398597.625,-0.25,-0.0,0
0.0,0.0,484163.65625,914428.75,0.0,1398592.375,0.0,74298.9453125,1324291.5,0.0,2.2715001106262207,1398592.75,-0.375,-0.0,0
0.0,0.0,484163.625,914428.75,1.9763000011444092,1398594.375,0.0,74298.9453125,1324291.5,0.0,4.247700214385986,1398594.75,-0.375,-0.0,0
0.0,0.0,484163.71875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.75,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484164.4375,914428.75,0.0,1398593.25,0.0,74298.9375,1324292.375,0.0,2.271199941635132,1398593.5,-0.25,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.875,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.25,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484164.0625,914428.75,1.2281999588012695,1398594.0,0.0,74298.9453125,1324291.875,0.0,3.52239990234375,1398594.375,-0.375,-0.0,0
0.0,0.0,484164.15625,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484164.21875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.28125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.3125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.25,0.0,2.271199941635132,1398593.5,-0.5,-0.0,0
0.0,0.0,484163.84375,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.125,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.2713000774383545,1398592.875,-0.375,-0.0,0
0.0,0.0,484164.1875,914428.75,0.0,1398593.0,0.0,74298.9375,1324292.125,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484163.8125,914428.75,2.2346999645233154,1398594.75,0.0,74298.9453125,1324291.5,0.0,4.571800231933594,1398595.125,-0.375,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.75,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.2713000774383545,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.75,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.90625,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.125,-0.0,0
0.0,0.0,484163.9375,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484163.96875,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484163.9375,914428.75,2.4426000118255615,1398595.25,0.0,74298.9453125,1324291.75,0.0,4.7153000831604,1398595.5,-0.25,-0.0,0
0.0,0.0,484164.625,914428.75,22.401599884033203,1398615.75,0.0,74298.9296875,1324292.5,0.0,24.67300033569336,1398616.0,-0.25,-0.0,0
0.0,0.0,484163.875,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484163.875,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.125,-0.0,0
0.0,0.0,484163.84375,914428.75,9.767200469970703,1398602.375,0.0,74298.9453125,1324291.5,0.0,12.038399696350098,1398602.5,-0.125,-0.0,0
0.0,0.0,484163.71875,914428.75,9.871800422668457,1398602.375,0.0,74298.9453125,1324291.375,0.0,12.143099784851074,1398602.5,-0.125,-0.0,0
0.0,0.0,484163.6875,914428.75,0.9793000221252441,1398593.5,0.0,74298.9453125,1324291.375,0.0,3.2506000995635986,1398593.625,-0.125,-0.0,0
0.0,0.0,484163.71875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.71875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.71875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.71875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.75,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.6875,914428.75,0.0,1398592.5,0.0,74298.375,1324292.125,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.75,914428.75,0.0,1398592.5,0.0,74298.9375,1324291.625,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484164.4375,914428.75,35.53499984741211,1398628.75,0.0,74298.9375,1324292.375,0.0,37.80889892578125,1398629.0,-0.25,-0.0,0
0.0,0.0,484163.9375,914428.75,1.1186000108718872,1398593.875,0.0,74298.9453125,1324291.75,0.0,3.397700071334839,1398594.125,-0.25,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.15625,914428.75,2.7058000564575195,1398595.625,0.0,74298.9453125,1324292.0,0.0,4.9770002365112305,1398596.0,-0.375,-0.0,0
0.0,0.0,484164.25,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.25,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.2713000774383545,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.2713000774383545,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.8828125,1324292.0,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.96875,914428.75,18.563800811767578,1398611.375,0.0,74298.9453125,1324291.5,0.0,20.874399185180664,1398611.375,0.0,0.0,0
0.0,0.0,484164.21875,914428.75,22.534400939941406,1398615.5,0.0,74298.9453125,1324292.0,0.0,24.805700302124023,1398615.75,-0.25,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.125,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484163.90625,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484163.84375,914428.75,4.597099781036377,1398597.25,0.0,74298.9453125,1324291.625,0.0,6.868299961090088,1398597.5,-0.25,-0.0,0
0.0,0.0,484163.78125,914428.75,10.793100357055664,1398603.25,0.0,74298.9453125,1324291.375,0.0,13.08080005645752,1398603.5,-0.25,-0.0,0
0.0,0.0,484164.40625,914428.75,0.0,1398593.125,0.0,74298.8671875,1324292.375,0.0,2.271199941635132,1398593.5,-0.375,-0.0,0
0.0,0.0,484163.6875,914428.75,5.4618000984191895,1398598.0,0.0,74298.9453125,1324291.375,0.0,7.733799934387207,1398598.125,-0.125,-0.0,0
0.0,0.0,484163.625,914428.75,0.10339999943971634,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.3752999305725098,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.65625,914428.75,0.0,1398592.375,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.375,-0.0,0
0.0,0.0,484163.6875,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.96875,914428.75,23.613300323486328,1398616.375,0.0,74298.9453125,1324291.875,0.0,25.88559913635254,1398616.75,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.5,-0.0,0
0.0,0.0,484163.84375,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484164.375,914428.75,29.40180015563965,1398622.5,0.0,74298.9453125,1324292.125,0.0,31.678300857543945,1398622.75,-0.25,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484164.15625,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.375,914428.75,0.0,1398593.125,0.0,74298.9375,1324292.125,0.0,2.319200038909912,1398593.375,-0.25,-0.0,0
0.0,0.0,484164.28125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.3125,914428.75,4.8856000900268555,1398597.875,0.0,74298.9453125,1324292.0,0.0,7.156799793243408,1398598.125,-0.25,-0.0,0
0.0,0.0,484164.21875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.84375,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484163.875,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484163.875,914428.75,3.5011000633239746,1398596.125,0.0,74298.9453125,1324291.75,0.0,5.773200035095215,1398596.5,-0.375,-0.0,0
0.0,0.0,484163.84375,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484165.5,914428.75,48.76350021362305,1398643.0,0.0,74298.9453125,1324293.375,0.0,51.0349006652832,1398643.375,-0.375,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484165.25,914428.75,5.49429988861084,1398599.5,0.0,74298.9453125,1324293.125,0.0,7.766499996185303,1398599.875,-0.375,-0.0,0
0.0,0.0,484164.1875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.28125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.15625,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484164.0625,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484163.875,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.2713000774383545,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.71875,914428.75,0.42750000953674316,1398592.875,0.0,74298.9453125,1324291.375,0.0,2.699399948120117,1398593.125,-0.25,-0.0,0
0.0,0.0,484163.65625,914428.75,0.7904999852180481,1398593.125,0.0,74298.9453125,1324291.375,0.0,3.061800003051758,1398593.375,-0.25,-0.0,0
0.0,0.0,484163.6875,914428.75,14.317099571228027,1398606.875,0.0,74298.9453125,1324291.5,0.0,16.588300704956055,1398607.125,-0.25,-0.0,0
0.0,0.0,484163.90625,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484163.75,914428.75,30.56329917907715,1398623.125,0.0,74298.9453125,1324291.625,0.0,32.834800720214844,1398623.5,-0.375,-0.0,0
0.0,0.0,484163.96875,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484163.96875,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484168.40625,914428.75,73.2394027709961,1398670.375,0.0,74298.9375,1324296.125,0.0,75.5105972290039,1398670.5,-0.125,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484174.46875,914428.75,34.68600082397461,1398637.875,0.0,74298.9453125,1324302.25,0.0,36.95719909667969,1398638.25,-0.375,-0.0,0
0.0,0.0,484164.1875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484163.75,914428.75,0.0,1398592.5,0.0,74298.9375,1324291.625,0.0,2.2713000774383545,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.90625,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.25,-0.0,0
0.0,0.0,484163.96875,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.2713000774383545,1398593.0,-0.25,-0.0,0
0.0,0.0,484163.96875,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.125,-0.0,0
0.0,0.0,484163.9375,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.125,-0.0,0
0.0,0.0,484164.625,914428.75,37.05179977416992,1398630.375,0.0,74298.9453125,1324292.5,0.0,39.323001861572266,1398630.875,-0.5,-0.0,0
0.0,0.0,484168.46875,914428.75,15.49489974975586,1398612.75,0.0,74298.9453125,1324296.375,0.0,17.76650047302246,1398613.125,-0.375,-0.0,0
0.0,0.0,484164.21875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.2713000774383545,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.21875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.1875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484163.78125,914428.75,9.379400253295898,1398601.875,0.0,74298.921875,1324291.75,0.0,11.650899887084961,1398602.25,-0.375,-0.0,0
0.0,0.0,484163.96875,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.375,-0.0,0
0.0,0.0,484163.75,914428.75,12.155799865722656,1398604.625,0.0,74298.9453125,1324291.375,0.0,14.427200317382812,1398604.75,-0.125,-0.0,0
0.0,0.0,484163.71875,914428.75,16.565399169921875,1398609.125,0.0,74298.9453125,1324291.375,0.0,18.836999893188477,1398609.25,-0.125,-0.0,0
0.0,0.0,484163.8125,914428.75,26.137100219726562,1398618.625,0.0,74298.9453125,1324291.375,0.0,28.408300399780273,1398618.75,-0.125,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.9375,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484164.3125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.15625,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.03125,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484163.84375,914428.75,0.0,1398592.625,0.0,74298.921875,1324291.75,0.0,2.271199941635132,1398592.875,-0.25,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484165.09375,914428.75,40.99100112915039,1398634.875,0.0,74298.9453125,1324292.75,0.0,43.262901306152344,1398635.0,-0.125,-0.0,0
0.0,0.0,484164.03125,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484164.0625,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484164.0625,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.375,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.375,-0.0,0
0.0,0.0,484164.1875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.25,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.2713000774383545,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.1875,914428.75,13.794899940490723,1398606.75,0.0,74298.9453125,1324291.875,0.0,16.066200256347656,1398607.0,-0.25,-0.0,0
0.0,0.0,484164.21875,914428.75,0.0,1398593.0,0.0,74298.90625,1324292.0,0.0,2.271199941635132,1398593.125,-0.125,-0.0,0
0.0,0.0,484164.0625,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.2713000774383545,1398593.0,-0.25,-0.0,0
0.0,0.0,484167.28125,914428.75,41.59189987182617,1398637.625,0.0,74298.9453125,1324295.0,0.0,43.86349868774414,1398637.875,-0.25,-0.0,0
0.0,0.0,484164.15625,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.25,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.28125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.25,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.0,0.0,2.271199941635132,1398593.25,-0.25,-0.0,0
0.0,0.0,484164.21875,914428.75,0.0,1398593.0,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.125,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484163.8125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.5,0.0,2.271199941635132,1398592.75,-0.25,-0.0,0
0.0,0.0,484163.78125,914428.75,0.0,1398592.5,0.0,74298.9453125,1324291.375,0.0,2.271399974822998,1398592.625,-0.125,-0.0,0
0.0,0.0,484164.0625,914428.75,12.360300064086914,1398605.125,0.0,74298.6328125,1324292.25,0.0,14.631500244140625,1398605.5,-0.375,-0.0,0
0.0,0.0,484164.28125,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484163.84375,914428.75,24.119300842285156,1398616.75,0.0,74298.9453125,1324291.625,0.0,26.390399932861328,1398617.0,-0.25,-0.0,0
0.0,0.0,484163.75,914428.75,8.425000190734863,1398600.875,0.0,74298.9453125,1324291.375,0.0,10.697799682617188,1398601.125,-0.25,-0.0,0
0.0,0.0,484163.84375,914428.75,18.156999588012695,1398610.75,0.0,74298.9453125,1324291.625,0.0,20.428300857543945,1398611.0,-0.25,-0.0,0
0.0,0.0,484163.90625,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.375,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.125,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
0.0,0.0,484164.03125,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484164.0,914428.75,0.0,1398592.75,0.0,74298.9453125,1324291.75,0.0,2.271199941635132,1398593.0,-0.25,-0.0,0
0.0,0.0,484163.90625,914428.75,0.0,1398592.625,0.0,74298.9453125,1324291.625,0.0,2.271199941635132,1398592.875,-0.25,-0.0,0
0.0,0.0,484164.0625,914428.75,22.343700408935547,1398615.125,0.0,74298.9453125,1324292.0,0.0,24.61520004272461,1398615.625,-0.5,-0.0,0
0.0,0.0,484164.25,914428.75,0.0,1398593.0,0.0,74298.9453125,1324292.125,0.0,2.271199941635132,1398593.375,-0.375,-0.0,0
0.0,0.0,484165.53125,914428.75,37.24300003051758,1398631.5,0.0,74298.9453125,1324293.25,0.0,39.51559829711914,1398631.75,-0.25,-0.0,0
0.0,0.0,484164.375,914428.75,24.78700065612793,1398617.875,0.0,74298.9453125,1324292.125,0.0,27.058799743652344,1398618.125,-0.25,-0.0,0
0.0,0.0,484164.09375,914428.75,0.0,1398592.875,0.0,74298.9453125,1324291.875,0.0,2.271199941635132,1398593.125,-0.25,-0.0,0
