"OBJECTID" "REACHCODE" "TerminalPa" "lineLength_m" "TotDASqKM" "StreamOrde" "TerminalFl" "SLOPE" "FromNode" "ToNode" "SegNum" "id" "elev_m_min" "elev_m_med" "elev_m_mean" "elev_m_max" "length_m" "elev_m" "ibound" "lon" "lat" "ncell" "row" "col" "totalLength_m" "n.segments" "seg_proportion"
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8531 61.1792755126953 75.4026679992676 77.1757571220398 112.991622924805 10.8671105258069 75.2870254516602 1 453159.12422272 4301779.71038478 333916 490 225 10.8671105258069 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8532 61.1546516418457 62.2826232910156 69.5322373316838 105.696640014648 91.8443648058381 62.0020790100098 1 453259.12422272 4301779.71038478 333917 490 226 91.8443648058381 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8548 48.562255859375 78.7284469604492 81.0089253766821 115.301254272461 15.9673750064438 79.0012283325195 1 451959.12422272 4301679.71038478 334585 491 213 15.9673750064438 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8549 48.525577545166 82.0427436828613 82.1704062002676 119.118186950684 61.5232988788002 83.0038223266602 1 452059.12422272 4301679.71038478 334586 491 214 61.5232988788002 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8550 60.8783340454102 61.4868221282959 64.4809237480164 87.5401229858398 101.65302780661 61.2350883483887 1 452659.12422272 4301679.71038478 334592 491 220 101.65302780661 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8567 48.5622901916504 80.0452766418457 80.917621421814 127.009201049805 46.9209198426132 78.8750534057617 1 451759.12422272 4301579.71038478 335264 492 211 46.9209198426132 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8568 48.5342178344727 51.3815078735352 54.2616356776311 81.4839401245117 111.227078388598 48.6817169189453 1 451859.12422272 4301579.71038478 335265 492 212 111.227078388598 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8569 48.5889663696289 58.5813179016113 64.5088233947754 93.6937637329102 88.2680070195617 60.8493156433105 1 451959.12422272 4301579.71038478 335266 492 213 88.2680070195617 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8570 48.5371437072754 59.1918296813965 60.9891360778809 90.6400527954102 46.2965241939702 60.2202835083008 1 452059.12422272 4301579.71038478 335267 492 214 46.2965241939702 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8571 49.9275894165039 53.7114105224609 54.2286630859375 63.935863494873 106.626023699478 51.9550285339355 1 452159.12422272 4301579.71038478 335268 492 215 106.626023699478 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8572 60.6732139587402 67.0553512573242 70.760128226647 97.6806182861328 96.4408209738388 67.9243240356445 1 452559.12422272 4301579.71038478 335272 492 219 96.4408209738388 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8573 61.0729522705078 67.9597434997559 71.070827293396 91.323127746582 24.7309694289975 67.9055557250977 1 452659.12422272 4301579.71038478 335273 492 220 24.7309694289975 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8582 48.9367866516113 80.8472862243652 83.6628567035382 137.211242675781 42.7473951848339 80.4966506958008 1 451659.12422272 4301479.71038478 335944 493 210 42.7473951848339 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8583 48.4381217956543 50.1045017242432 55.8241675694784 89.6199340820312 93.6677071635129 48.767578125 1 451759.12422272 4301479.71038478 335945 493 211 93.6677071635129 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8584 51.6875038146973 78.5658721923828 77.4935031255086 112.993675231934 35.0412514027683 85.5855255126953 1 452159.12422272 4301479.71038478 335949 493 215 35.0412514027683 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8585 52.1245918273926 54.8068313598633 55.7687641175325 72.5378494262695 125.732354950589 53.2466468811035 1 452259.12422272 4301479.71038478 335950 493 216 125.732354950589 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8586 59.7249641418457 60.6985244750977 64.6180688254854 83.0031280517578 102.735583178933 60.2525215148926 1 452559.12422272 4301479.71038478 335953 493 219 102.735583178933 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8593 48.4428176879883 66.035717010498 67.288364092509 100.666488647461 69.810556659875 65.1355895996094 1 451559.12422272 4301379.71038478 336624 494 209 69.810556659875 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8594 48.2271766662598 51.3216762542725 59.6168801527757 104.222045898438 96.4943315199725 48.6779632568359 1 451659.12422272 4301379.71038478 336625 494 210 96.4943315199725 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8595 53.6437454223633 77.4888229370117 77.5941557924972 123.863861083984 0.5509992928215 80.452262878418 1 452259.12422272 4301379.71038478 336631 494 216 0.5509992928215 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8596 53.8457145690918 56.3808002471924 57.2840665534691 67.8587951660156 126.28335424341 54.6234321594238 1 452359.12422272 4301379.71038478 336632 494 217 126.28335424341 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8597 55.4838333129883 60.2951698303223 61.58924440752 73.8754196166992 37.4295101852853 60.8638381958008 1 452459.12422272 4301379.71038478 336633 494 218 37.4295101852853 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8598 57.8778266906738 59.3247299194336 59.7993783804087 70.5952911376953 101.446062349013 58.9932975769043 1 452559.12422272 4301379.71038478 336634 494 219 101.446062349013 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8606 48.3696136474609 64.0118083953857 64.0489602602445 87.1816177368164 26.3827905007794 58.7416229248047 1 451359.12422272 4301279.71038478 337303 495 207 26.3827905007794 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8607 48.5925407409668 49.5338802337646 53.3356866200765 70.3364715576172 117.266779087819 49.1346855163574 1 451459.12422272 4301279.71038478 337304 495 208 117.266779087819 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8608 48.3301811218262 55.3602886199951 61.0378588972421 102.648170471191 45.2468618818711 53.5377616882324 1 451559.12422272 4301279.71038478 337305 495 209 45.2468618818711 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8609 55.7493896484375 58.3483695983887 59.8947366128756 84.7718963623047 77.2032975028228 57.9430809020996 1 452459.12422272 4301279.71038478 337314 495 218 77.2032975028228 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8610 56.9453659057617 58.068244934082 61.8896315659934 89.2774810791016 55.5444495685694 57.5580520629883 1 452559.12422272 4301279.71038478 337315 495 219 55.5444495685694 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8619 52.7499351501465 87.0400199890137 86.1274909619932 109.322463989258 30.8113539673649 88.6896209716797 1 451259.12422272 4301179.71038478 337983 496 206 30.8113539673649 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8620 48.315185546875 49.2987289428711 53.0171433147202 81.5343627929688 112.778441268379 48.6300163269043 1 451359.12422272 4301179.71038478 337984 496 207 112.778441268379 1 1
2557212 "18010108000035" 10018246 3786.55416582982 174.3003 4 "0" 0.00394027 10006375 10006377 1 8635 48.5336418151855 54.3616943359375 56.8024184544881 79.3677825927734 108.211953446053 53.5743370056152 1 451259.12422272 4301079.71038478 338664 497 206 108.211953446053 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8425 62.7448081970215 69.9594879150391 73.1687868532927 101.016632080078 123.902909091057 67.720947265625 1 454059.12422272 4302879.71038478 326434 479 234 123.902909091057 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8426 63.8512420654297 66.4050025939941 70.5341825311834 101.133934020996 67.3663986561847 65.5606842041016 1 454159.12422272 4302879.71038478 326435 479 235 109.948576711858 2 0.612708237531184
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8438 62.2878303527832 87.0705604553223 87.9558604240417 113.800971984863 96.5558956904781 87.799072265625 1 453959.12422272 4302779.71038478 327114 480 233 96.5558956904781 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8439 61.2922515869141 69.6747932434082 73.8479923248291 100.602096557617 3.82716248845278 73.0401763916016 1 454059.12422272 4302779.71038478 327115 480 234 3.82716248845278 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8451 62.3398361206055 106.616054534912 102.348274580638 123.962097167969 37.334816202389 106.097900390625 1 453959.12422272 4302679.71038478 327795 481 233 37.334816202389 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8452 60.8215370178223 67.4827880859375 73.0607252854567 98.7523345947266 67.0945432564417 66.6260070800781 1 454059.12422272 4302679.71038478 327796 481 234 67.0945432564417 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8460 61.4684448242188 94.2946357727051 92.0838593996488 128.934341430664 94.9220762605799 98.0232315063477 1 453859.12422272 4302579.71038478 328475 482 232 94.9220762605799 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8461 61.6699142456055 85.3444633483887 83.987003103892 112.635063171387 101.860168558473 87.6362609863281 1 453959.12422272 4302579.71038478 328476 482 233 101.860168558473 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8462 61.2023468017578 66.4824523925781 71.7113264808359 97.6338043212891 80.6555518281486 61.6066551208496 1 454059.12422272 4302579.71038478 328477 482 234 80.6555518281486 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8467 66.0176620483398 101.095378875732 102.791005593759 137.251266479492 48.5391507515535 101.564994812012 1 453759.12422272 4302479.71038478 329155 483 231 48.5391507515535 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8468 60.5740814208984 64.5638046264648 68.789258549356 99.1146850585938 59.5343210454112 63.2902603149414 1 453859.12422272 4302479.71038478 329156 483 232 59.5343210454112 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8473 60.9160842895508 96.1548767089844 94.492054670285 119.334831237793 73.657244016931 96.4268188476562 1 453659.12422272 4302379.71038478 329835 484 230 73.657244016931 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8474 60.8490028381348 67.157585144043 72.9309171927992 101.837471008301 101.806490183492 62.1504707336426 1 453759.12422272 4302379.71038478 329836 484 231 101.806490183492 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8479 61.0258369445801 61.7166767120361 63.5385454911452 79.2190628051758 153.872036887561 61.7395095825195 1 453559.12422272 4302279.71038478 330515 485 229 153.872036887561 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8480 60.9461975097656 64.8074684143066 74.978912226359 115.576011657715 37.1900725196649 66.0459136962891 1 453659.12422272 4302279.71038478 330516 485 230 37.1900725196649 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8486 61.1075439453125 66.5636940002441 71.9175902439998 98.255989074707 106.317468969088 61.4117813110352 1 453559.12422272 4302179.71038478 331196 486 229 106.317468969088 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8495 60.8155174255371 87.2545776367188 82.5506608099 122.224555969238 103.439262759153 86.4113388061523 1 453559.12422272 4302079.71038478 331877 487 229 103.439262759153 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8496 61.1947059631348 100.681503295898 98.1671691470676 135.938888549805 1.92664990747638 101.366279602051 1 453659.12422272 4302079.71038478 331878 487 230 1.92664990747638 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8506 61.0211791992188 81.5143165588379 82.5349634806315 123.584060668945 100.080920519555 81.4424591064453 1 453659.12422272 4301979.71038478 332559 488 230 100.080920519555 1 1
2557213 "18010108000036" 10018246 1509.18552999805 167.6394 4 "0" 0.01590608 10006372 10006375 2 8518 60.6555786132812 67.0602760314941 69.5767939567566 94.200065612793 48.7383750496426 62.964599609375 1 453659.12422272 4301879.71038478 333240 489 230 172.172959401606 3 0.283077988663463
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8397 68.8253479003906 88.5683288574219 88.8451592385232 116.594779968262 83.5161453521569 89.4404067993164 1 454259.12422272 4302979.71038478 325755 478 236 83.5161453521569 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8398 68.7583694458008 77.5208206176758 78.3966471354167 94.6647567749023 105.3131336705 73.0817108154297 1 454359.12422272 4302979.71038478 325756 478 237 105.3131336705 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8399 72.9496002197266 77.9133529663086 79.828575346205 93.9497299194336 101.446213548917 75.4969635009766 1 454459.12422272 4302979.71038478 325757 478 238 101.446213548917 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8400 71.3322143554688 78.0051422119141 78.2758784497905 89.1336975097656 116.476786591775 74.4768829345703 1 454559.12422272 4302979.71038478 325758 478 239 116.476786591775 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8401 66.4858245849609 88.9810523986816 88.5941128200955 120.908340454102 29.2155444267743 85.8648376464844 1 454659.12422272 4302979.71038478 325759 478 240 29.2155444267743 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8426 63.8512420654297 66.4050025939941 70.5341825311834 101.133934020996 42.5821780556733 65.5606842041016 1 454159.12422272 4302879.71038478 326435 479 235 109.948576711858 2 0.387291762468816
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8427 65.5361328125 77.0725021362305 86.768197931795 140.990570068359 23.3119523217124 78.3170623779297 1 454259.12422272 4302879.71038478 326436 479 236 23.3119523217124 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8428 66.9072189331055 83.9900817871094 83.0786496675932 96.9191970825195 95.2240428220568 84.7239761352539 1 454559.12422272 4302879.71038478 326439 479 239 95.2240428220568 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8429 65.4597015380859 85.0255279541016 81.7738241831462 99.924201965332 18.4822803986702 84.1869201660156 1 454659.12422272 4302879.71038478 326440 479 240 18.4822803986702 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8440 80.973014831543 109.107780456543 109.940620422363 133.898468017578 5.54897328535045 108.683219909668 1 454459.12422272 4302779.71038478 327119 480 238 5.54897328535045 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8441 66.9071960449219 76.6955528259277 77.6590528634878 92.5609512329102 109.891294258548 68.0400238037109 1 454559.12422272 4302779.71038478 327120 480 239 109.891294258548 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8453 71.9961242675781 102.973022460938 102.918047523499 134.023101806641 105.771454978615 101.208847045898 1 454459.12422272 4302679.71038478 327800 481 238 105.771454978615 1 1
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8454 67.5274810791016 78.640998840332 78.9039834690845 91.5693740844727 1.74841927092516 85.6921005249023 1 454559.12422272 4302679.71038478 327801 481 239 5.43320593521573 2 0.321802503305212
2557214 "18010108000037" 10018246 947.344351524915 163.0098 4 "0" 1e-05 10006365 10006372 3 8463 67.6144638061523 73.3923072814941 76.7611718858991 102.493644714355 108.461175426343 67.9678649902344 1 454559.12422272 4302579.71038478 328482 482 239 127.728257930091 2 0.849155677717822
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8292 80.6013641357422 98.1361503601074 104.620144716899 163.539749145508 101.766049586271 98.9224548339844 1 456059.12422272 4303579.71038478 321687 472 254 101.766049586271 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8293 81.6688919067383 96.8091812133789 101.972013754923 151.250930786133 98.5006047033072 93.9970092773438 1 456159.12422272 4303579.71038478 321688 472 255 98.5006047033072 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8306 79.6152572631836 86.1796340942383 94.0707619887132 148.833892822266 102.886059999971 82.4376373291016 1 455959.12422272 4303479.71038478 322367 473 253 102.886059999971 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8307 81.0069427490234 114.345859527588 114.048802057902 144.165756225586 9.57505227054602 118.413520812988 1 456059.12422272 4303479.71038478 322368 473 254 9.57505227054602 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8308 82.0745620727539 106.313835144043 106.815596125676 143.068664550781 24.0778961501956 108.310508728027 1 456159.12422272 4303479.71038478 322369 473 255 24.0778961501956 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8309 82.5790023803711 85.9830665588379 91.5268960316976 132.987319946289 122.929301452913 85.3305282592773 1 456259.12422272 4303479.71038478 322370 473 256 122.929301452913 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8310 83.9129104614258 106.370937347412 107.574536577861 140.304061889648 101.265688049174 106.88094329834 1 456359.12422272 4303479.71038478 322371 473 257 101.265688049174 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8311 88.2138061523438 100.304996490479 102.647883547269 130.841781616211 7.95646336759313 106.258224487305 1 456459.12422272 4303479.71038478 322372 473 258 129.0321095461 2 0.061662662073664
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8321 78.9104843139648 122.69832611084 125.697050793966 189.056701660156 19.3310506050491 129.244522094727 1 455859.12422272 4303379.71038478 323047 474 252 19.3310506050491 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8322 78.8674240112305 98.4157752990723 101.560151848426 147.612884521484 106.025598265392 96.7440872192383 1 455959.12422272 4303379.71038478 323048 474 253 106.025598265392 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8323 84.1356506347656 86.7432060241699 87.8192595741966 99.7727203369141 35.4186587686061 84.3824996948242 1 456459.12422272 4303379.71038478 323053 474 258 123.713574207507 3 0.28629565506852
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8339 77.7921447753906 101.919769287109 103.620797312158 142.146728515625 63.6485134166157 100.176544189453 1 455759.12422272 4303279.71038478 323727 475 251 63.6485134166157 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8340 78.0032196044922 93.3218383789062 96.0522925059001 136.182601928711 103.648592260588 86.3004455566406 1 455859.12422272 4303279.71038478 323728 475 252 103.648592260588 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8360 76.2674102783203 86.5784301757812 90.1707490844727 123.660697937012 118.10244519073 80.5137100219727 1 455759.12422272 4303179.71038478 324408 476 251 118.10244519073 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8374 78.8450012207031 109.686668395996 109.310569000244 135.52214050293 65.3895558024098 106.428695678711 1 455359.12422272 4303079.71038478 325085 477 247 65.3895558024098 1 1
2557215 "18010108000038" 10018246 2384.30011247195 160.4106 4 "0" 0.00325199 10006364 10006365 4 8375 77.6992034912109 96.5738296508789 98.2284787691556 132.628845214844 100.541060190935 94.3532867431641 1 455459.12422272 4303079.71038478 325086 477 248 100.541060190935 1 1
